customer_id,gender,age,region,contract_type,internet_service,payment_method,tenure_months,monthly_charges,total_charges,support_tickets,late_payments,senior_citizen,churn,signup_date
12174,Female,21,North,Month-to-Month,Fiber Optic,Credit Card,6,53.76,302.41,0.0,0,No,Yes,2020-11-01
12175,Male,39,South,Two Year,Fiber Optic,Bank Transfer,62,88.67,5738.57,2.0,0,No,Yes,2024-10-23
12176,Female,43,North,One Year,DSL,Electronic Check,31,66.42,2085.7,1.0,2,No,No,2021-09-14
12177,Male,66,South,One Year,Fiber Optic,Credit Card,62,121.91,7995.16,3.0,1,Yes,No,2020-02-24
12178,Female,60,South,Month-to-Month,DSL,Bank Transfer,12,91.49,1136.14,1.0,0,Yes,No,2021-06-07
12179,Female,53,North,Month-to-Month,Fiber Optic,Mailed Check,12,56.0,648.52,5.0,0,No,No,2020-07-08
12180,Male,75,West,Month-to-Month,Fiber Optic,Electronic Check,63,72.99,4653.13,3.0,1,Yes,No,2021-01-23
12181,Male,30,North,Month-to-Month,Fiber Optic,Electronic Check,16,86.65,1278.39,,0,No,Yes,2020-12-11
12182,Male,69,South,Month-to-Month,Fiber Optic,Mailed Check,25,72.98,1817.27,4.0,0,Yes,Yes,2024-08-25
12183,Male,75,South,Two Year,DSL,Credit Card,22,89.71,1842.89,1.0,0,Yes,No,2020-05-20
12184,Male,49,East,Month-to-Month,Fiber Optic,Bank Transfer,18,91.25,1623.83,4.0,0,No,Yes,2020-08-26
12185,Female,34,South,Month-to-Month,No Internet,Bank Transfer,45,67.17,2833.85,2.0,0,No,Yes,2023-12-24
12186,Female,58,East,Month-to-Month,No Internet,Electronic Check,68,96.52,7041.68,7.0,0,No,No,2023-01-26
12187,Female,53,West,Month-to-Month,Fiber Optic,Bank Transfer,12,57.57,693.39,1.0,0,No,No,2025-03-25
12188,Female,72,East,Two Year,DSL,Bank Transfer,49,60.36,3153.18,2.0,1,Yes,Yes,2022-08-27
12189,Female,63,North,Month-to-Month,Fiber Optic,Credit Card,33,93.2,2840.56,1.0,1,Yes,Yes,2022-10-31
12190,Female,36,South,Month-to-Month,DSL,Electronic Check,63,68.47,4408.62,0.0,3,No,No,2020-06-26
12191,Male,75,West,One Year,DSL,Mailed Check,18,20.0,348.88,1.0,0,Yes,No,2022-09-09
12192,Female,52,East,Month-to-Month,Fiber Optic,Credit Card,54,95.48,5099.68,1.0,1,No,Yes,2021-09-29
12193,Female,63,West,Month-to-Month,Fiber Optic,Bank Transfer,27,99.57,2848.87,1.0,0,Yes,Yes,2023-03-02
12194,Female,57,North,Month-to-Month,Fiber Optic,Mailed Check,25,61.69,1660.7,2.0,1,No,No,2024-04-26
12195,Male,73,West,Month-to-Month,Fiber Optic,Credit Card,34,32.43,1057.9,2.0,2,Yes,No,2023-01-29
12196,Male,45,East,Month-to-Month,DSL,Bank Transfer,60,55.06,3540.54,5.0,4,No,No,2023-07-31
12197,Male,18,East,Month-to-Month,Fiber Optic,Mailed Check,54,81.91,4556.7,2.0,0,No,No,2020-05-18
12198,Female,59,West,Two Year,Fiber Optic,Credit Card,5,79.24,424.82,1.0,0,No,No,2020-03-09
12199,Female,35,East,Month-to-Month,Fiber Optic,Credit Card,36,37.82,1375.11,5.0,1,No,No,2021-06-28
12200,Male,65,North,One Year,DSL,Mailed Check,54,77.08,4469.17,1.0,0,Yes,No,2023-06-05
12201,Female,57,East,One Year,Fiber Optic,Electronic Check,36,112.72,4312.73,2.0,0,No,No,2024-07-29
12202,Male,50,North,One Year,DSL,Electronic Check,69,95.92,6225.17,2.0,2,No,No,2023-10-27
12203,Male,29,East,Month-to-Month,DSL,Mailed Check,39,102.55,3878.37,2.0,1,No,No,2022-10-11
12204,Male,25,West,Month-to-Month,DSL,Bank Transfer,70,41.68,2797.66,0.0,0,No,No,2021-10-07
12205,Female,41,East,One Year,DSL,Mailed Check,4,93.98,380.26,2.0,2,No,Yes,2022-01-26
12206,Female,33,North,One Year,Fiber Optic,Electronic Check,65,63.65,4337.69,1.0,3,No,No,2025-07-24
12207,Male,67,South,One Year,Fiber Optic,Electronic Check,40,106.73,4446.4,4.0,1,Yes,No,2025-10-04
12208,Female,21,South,Month-to-Month,DSL,Electronic Check,37,53.57,2054.0,5.0,0,No,No,2024-07-26
12209,Male,55,North,Two Year,No Internet,Bank Transfer,67,75.8,4977.24,1.0,1,No,No,2025-04-29
12210,Female,61,West,Month-to-Month,DSL,Credit Card,31,110.38,3224.49,1.0,1,Yes,Yes,2021-04-15
12211,Female,44,South,Month-to-Month,Fiber Optic,Credit Card,47,110.32,4944.94,3.0,2,No,Yes,2023-05-16
12212,Female,26,North,Month-to-Month,Fiber Optic,Electronic Check,27,63.94,1793.14,2.0,0,No,Yes,2020-02-04
12213,Male,64,East,Month-to-Month,No Internet,Bank Transfer,51,43.53,2094.83,1.0,0,Yes,No,2022-09-02
12214,Female,33,South,Month-to-Month,Fiber Optic,Credit Card,20,106.41,2033.86,3.0,3,No,Yes,2020-01-21
12215,Female,73,West,One Year,Fiber Optic,Electronic Check,13,119.99,1541.04,4.0,2,Yes,No,2023-03-09
12216,Male,29,East,Two Year,Fiber Optic,Mailed Check,63,92.74,5442.62,0.0,1,No,No,2021-04-01
12217,Female,48,East,Two Year,No Internet,Electronic Check,44,54.22,2276.01,2.0,2,No,No,2021-01-17
12218,Male,41,East,Month-to-Month,Fiber Optic,Bank Transfer,24,88.05,1994.78,4.0,2,No,No,2022-11-28
12219,Female,72,West,One Year,Fiber Optic,Mailed Check,3,97.81,314.62,1.0,1,Yes,Yes,2024-05-09
12220,Male,31,East,Month-to-Month,DSL,Credit Card,10,69.76,663.17,5.0,0,No,No,2025-02-08
12221,Female,62,East,Month-to-Month,Fiber Optic,Electronic Check,65,63.97,4398.73,4.0,1,Yes,No,2020-02-16
12222,Female,42,East,Month-to-Month,No Internet,Electronic Check,49,98.59,4533.17,4.0,1,No,Yes,2022-01-15
12223,Male,51,North,Month-to-Month,DSL,Mailed Check,58,118.96,7307.78,1.0,0,No,Yes,2021-06-22
12224,Male,20,North,Month-to-Month,Fiber Optic,Electronic Check,2,122.66,249.22,3.0,1,No,Yes,2023-11-08
12225,Male,75,West,Month-to-Month,No Internet,Bank Transfer,66,20.0,1393.86,1.0,0,Yes,No,2022-12-07
12226,Male,41,East,One Year,No Internet,Mailed Check,31,100.9,3311.74,1.0,1,No,No,2021-11-09
12227,Male,71,East,Two Year,Fiber Optic,Mailed Check,68,96.45,6659.73,1.0,0,Yes,No,2022-09-10
12228,Female,59,South,Month-to-Month,Fiber Optic,Credit Card,37,70.57,2785.59,0.0,0,No,No,2025-08-05
12229,Male,26,West,Two Year,DSL,Bank Transfer,24,20.0,486.56,2.0,1,No,No,2024-12-11
12230,Male,43,West,One Year,Fiber Optic,Mailed Check,44,84.16,3828.98,3.0,1,No,No,2024-07-11
12231,Female,37,East,Month-to-Month,No Internet,Credit Card,41,81.09,3280.05,2.0,0,No,No,2020-02-14
12232,Male,57,North,One Year,No Internet,Electronic Check,51,44.33,2410.61,2.0,0,No,No,2020-10-01
12233,Female,27,West,Month-to-Month,Fiber Optic,Electronic Check,42,117.81,5204.65,2.0,2,No,No,2020-08-19
12234,Female,36,East,Two Year,No Internet,Electronic Check,40,97.2,3680.67,0.0,0,No,Yes,2020-03-26
12235,Female,20,East,One Year,Fiber Optic,Mailed Check,48,98.7,4795.5,2.0,0,No,No,2024-11-13
12236,Female,41,West,Two Year,DSL,Credit Card,4,32.68,139.02,3.0,1,No,No,2020-06-25
12237,Female,22,South,One Year,Fiber Optic,Mailed Check,60,80.45,5053.34,1.0,0,No,No,2024-11-04
12238,Male,20,South,Two Year,No Internet,Bank Transfer,39,85.09,3564.11,1.0,1,No,No,2024-06-01
12239,Male,75,North,One Year,DSL,Bank Transfer,5,88.44,423.19,3.0,0,Yes,No,2021-08-10
12240,Male,44,North,Month-to-Month,DSL,Credit Card,6,54.52,320.18,2.0,0,No,No,2021-08-25
12241,Female,33,East,Month-to-Month,No Internet,Electronic Check,14,58.19,815.6,3.0,1,No,No,2023-06-10
12242,Male,66,North,Month-to-Month,DSL,Mailed Check,70,53.88,3610.28,2.0,0,Yes,No,2025-12-01
12243,Female,32,North,Month-to-Month,Fiber Optic,Credit Card,12,79.93,942.9,3.0,1,No,Yes,2024-03-11
12244,Female,52,East,Month-to-Month,No Internet,Credit Card,62,59.83,3731.74,5.0,1,No,No,2021-08-06
12245,Female,29,South,Two Year,DSL,Electronic Check,27,50.28,1290.52,3.0,1,No,No,2023-04-05
12246,Male,58,East,One Year,No Internet,Mailed Check,54,68.56,3558.11,2.0,0,No,No,2025-10-20
12247,Male,70,West,Two Year,No Internet,Mailed Check,12,68.0,767.02,1.0,0,Yes,No,2022-05-09
12248,Female,61,North,Two Year,Fiber Optic,Credit Card,8,109.18,903.26,4.0,2,Yes,No,2022-10-31
12249,Female,43,North,One Year,Fiber Optic,Credit Card,16,42.47,664.47,0.0,0,No,No,2022-03-20
12250,Male,64,North,Two Year,Fiber Optic,Bank Transfer,52,112.48,5587.18,3.0,1,Yes,No,2021-09-29
12251,Male,51,East,Month-to-Month,DSL,Electronic Check,26,53.32,1387.94,2.0,2,No,Yes,2020-06-01
12252,Female,40,South,Two Year,Fiber Optic,Electronic Check,8,,957.06,0.0,0,No,No,2023-03-31
12253,Female,48,North,Month-to-Month,DSL,Bank Transfer,45,88.83,4268.15,4.0,0,No,No,2024-12-18
12254,Female,67,West,Month-to-Month,Fiber Optic,Electronic Check,19,100.68,1850.01,1.0,0,Yes,Yes,2020-05-18
12255,Female,37,South,Month-to-Month,Fiber Optic,Credit Card,17,84.4,1523.52,3.0,1,No,No,2025-11-13
12256,Female,29,North,One Year,Fiber Optic,Credit Card,65,138.58,9004.27,1.0,0,No,No,2021-12-26
12257,Male,40,East,One Year,Fiber Optic,Credit Card,29,86.23,2640.77,3.0,2,No,No,2024-05-23
12258,Male,21,South,Month-to-Month,DSL,Electronic Check,14,109.79,1474.86,0.0,0,No,No,2023-10-11
12259,Male,40,East,Month-to-Month,Fiber Optic,Credit Card,17,72.64,1170.72,3.0,0,No,Yes,2020-01-19
12260,Male,65,East,Two Year,Fiber Optic,Electronic Check,13,99.91,1371.44,2.0,1,Yes,No,2023-12-07
12261,Female,72,West,One Year,Fiber Optic,Credit Card,63,134.45,8081.29,0.0,0,Yes,No,2025-05-15
12262,Female,65,South,Month-to-Month,DSL,Bank Transfer,33,50.8,1742.44,1.0,1,Yes,Yes,2025-01-25
12263,Female,18,East,One Year,DSL,Mailed Check,29,84.28,2383.34,5.0,0,No,No,2023-11-26
12264,Male,71,North,One Year,Fiber Optic,Electronic Check,37,69.34,2667.46,1.0,1,Yes,No,2022-05-12
12265,Female,42,East,Two Year,DSL,Mailed Check,46,77.74,3809.28,2.0,0,No,No,2020-04-10
12266,Female,19,North,Month-to-Month,Fiber Optic,Electronic Check,24,134.35,3472.88,2.0,0,No,No,2021-08-15
12267,Female,47,West,Month-to-Month,Fiber Optic,Credit Card,14,63.66,871.25,4.0,2,No,Yes,2025-08-27
12268,Female,20,North,Month-to-Month,DSL,Credit Card,5,75.9,371.46,2.0,0,No,No,2023-03-24
12269,Male,75,East,Month-to-Month,Fiber Optic,Credit Card,53,66.14,3775.41,3.0,0,Yes,No,2025-12-16
12270,Male,38,North,Two Year,DSL,Bank Transfer,30,63.77,2023.76,2.0,1,No,Yes,2025-04-17
12271,Male,42,South,Month-to-Month,Fiber Optic,Credit Card,60,102.53,5704.04,2.0,1,No,Yes,2023-08-31
12272,Male,37,North,Two Year,No Internet,Electronic Check,28,59.55,1687.0,1.0,1,No,No,2020-12-31
12273,Male,66,West,Month-to-Month,Fiber Optic,Mailed Check,26,126.35,3117.56,3.0,0,Yes,Yes,2023-03-30
12274,Female,69,South,Two Year,DSL,Electronic Check,18,79.08,1535.95,0.0,2,Yes,No,2025-05-09
12275,Female,39,East,Month-to-Month,No Internet,Electronic Check,36,38.91,1319.83,1.0,1,No,No,2024-07-12
12276,Female,38,North,Two Year,Fiber Optic,Electronic Check,8,89.99,726.76,2.0,2,No,No,2020-11-27
12277,Female,50,South,Two Year,DSL,Electronic Check,18,103.53,1912.8,0.0,1,No,No,2021-11-15
12278,Male,69,East,Two Year,Fiber Optic,Credit Card,58,95.56,5930.07,1.0,1,Yes,No,2024-08-15
12279,Female,55,West,Month-to-Month,DSL,Credit Card,32,78.52,2652.25,1.0,1,No,Yes,2022-06-29
12280,Male,32,East,Month-to-Month,Fiber Optic,Electronic Check,49,79.56,3739.85,2.0,2,No,Yes,2025-08-29
12281,Male,75,North,One Year,Fiber Optic,Electronic Check,48,84.57,4106.53,2.0,1,Yes,No,2021-06-29
12282,Male,75,North,Month-to-Month,DSL,Bank Transfer,71,72.27,5503.55,3.0,0,Yes,No,2025-08-08
12283,Male,63,West,Month-to-Month,Fiber Optic,Bank Transfer,65,25.85,1743.62,3.0,1,Yes,No,2023-03-27
12284,Male,69,West,Month-to-Month,DSL,Mailed Check,33,83.59,2841.59,4.0,2,Yes,Yes,2021-08-27
12285,Male,32,East,Month-to-Month,Fiber Optic,Mailed Check,50,111.92,5824.23,1.0,0,No,No,2024-10-19
12286,Male,63,West,One Year,Fiber Optic,Mailed Check,4,68.3,265.44,0.0,0,Yes,Yes,2025-11-06
12287,Female,42,East,Month-to-Month,DSL,Bank Transfer,36,77.81,2903.91,2.0,2,No,No,2025-07-03
12288,Male,38,South,Month-to-Month,DSL,Bank Transfer,28,80.84,2166.77,2.0,0,No,Yes,2020-02-09
12289,Male,41,East,Month-to-Month,Fiber Optic,Electronic Check,3,107.26,318.08,2.0,0,No,No,2025-06-22
12290,Male,74,South,One Year,Fiber Optic,Bank Transfer,6,87.31,556.54,3.0,2,Yes,No,2022-07-22
12291,Female,75,North,Month-to-Month,Fiber Optic,Electronic Check,45,100.49,4174.01,0.0,1,Yes,No,2020-07-21
12292,Male,22,West,Month-to-Month,Fiber Optic,Mailed Check,23,57.96,1314.8,1.0,1,No,Yes,2024-05-01
12293,Male,23,North,Two Year,Fiber Optic,Credit Card,7,56.64,381.69,2.0,2,No,No,2020-08-30
12294,Male,66,West,Two Year,Fiber Optic,Bank Transfer,61,92.78,5386.64,0.0,1,Yes,No,2024-03-09
12295,Male,60,West,Two Year,DSL,Electronic Check,65,61.26,4197.61,4.0,2,Yes,No,2025-11-05
12296,Male,65,East,Two Year,DSL,Credit Card,6,27.48,170.06,0.0,0,Yes,No,2025-04-14
12297,Male,61,West,Month-to-Month,Fiber Optic,Electronic Check,24,95.69,2154.22,2.0,1,Yes,No,2021-10-21
12298,Male,64,East,One Year,Fiber Optic,Electronic Check,37,55.13,2038.0,2.0,2,Yes,No,2021-12-13
12299,Male,40,East,Month-to-Month,Fiber Optic,Credit Card,45,154.57,6918.82,2.0,1,No,Yes,2023-03-20
12300,Male,21,West,One Year,DSL,Electronic Check,51,20.0,961.66,4.0,1,No,No,2023-01-28
12301,Female,44,East,Month-to-Month,No Internet,Credit Card,45,73.32,3457.65,3.0,2,No,Yes,2020-09-03
12302,Female,35,East,One Year,DSL,Credit Card,63,44.1,2719.03,3.0,0,No,No,2021-12-31
12303,Male,38,East,One Year,DSL,Mailed Check,29,94.9,2867.44,3.0,3,No,No,2024-04-09
12304,Male,45,East,Month-to-Month,No Internet,Credit Card,25,61.93,1471.97,3.0,1,No,No,2022-09-11
12305,Female,52,East,One Year,Fiber Optic,Credit Card,10,112.32,1089.97,1.0,2,No,No,2021-05-10
12306,Male,39,South,Month-to-Month,Fiber Optic,Mailed Check,35,106.18,3475.59,2.0,1,No,No,2023-08-05
12307,Male,57,East,Month-to-Month,DSL,Credit Card,55,45.31,2349.9,3.0,0,No,No,2025-10-27
12308,Female,40,North,Month-to-Month,Fiber Optic,Credit Card,25,68.82,1825.98,1.0,1,No,No,2023-11-09
12309,Male,20,East,Month-to-Month,DSL,Credit Card,45,63.39,2674.15,9.0,1,No,No,2022-12-18
12310,Male,57,South,Month-to-Month,DSL,Bank Transfer,12,70.31,789.15,1.0,0,No,No,2022-06-17
12311,Male,67,East,Two Year,DSL,Credit Card,4,62.09,265.86,4.0,0,Yes,No,2021-06-27
12312,Female,27,South,Month-to-Month,Fiber Optic,Credit Card,67,105.2,7212.94,0.0,1,No,No,2025-03-17
12313,Male,42,North,Month-to-Month,DSL,Bank Transfer,17,77.85,1238.94,3.0,1,No,No,2020-08-06
12314,Female,69,East,Month-to-Month,DSL,Electronic Check,65,56.68,3962.26,1.0,3,Yes,Yes,2022-09-21
12315,Female,66,South,One Year,DSL,Mailed Check,53,49.19,2459.86,2.0,0,Yes,No,2025-06-02
12316,Male,25,West,One Year,DSL,Credit Card,57,51.6,3066.54,2.0,1,No,No,2025-11-20
12317,Male,72,East,One Year,No Internet,Credit Card,28,80.25,2079.77,2.0,0,Yes,No,2025-06-30
12318,Male,28,South,One Year,Fiber Optic,Bank Transfer,16,82.17,1340.92,1.0,0,No,No,2022-06-02
12319,Male,22,South,Two Year,Fiber Optic,Electronic Check,21,134.01,2835.24,2.0,1,No,No,2023-02-16
12320,Male,75,West,Two Year,Fiber Optic,Mailed Check,42,81.99,3282.7,1.0,0,Yes,No,2020-01-07
12321,Female,62,West,One Year,Fiber Optic,Mailed Check,54,91.72,5066.32,0.0,1,Yes,No,2024-03-25
12322,Female,70,South,Month-to-Month,No Internet,Credit Card,32,26.97,879.2,2.0,1,Yes,No,2022-04-07
12323,Female,72,North,One Year,No Internet,Mailed Check,38,38.55,1534.83,2.0,1,Yes,No,2023-07-28
12324,Male,54,South,Month-to-Month,Fiber Optic,Electronic Check,70,58.96,4375.41,2.0,0,No,No,2025-09-20
12325,Female,73,North,One Year,Fiber Optic,Mailed Check,38,73.67,2803.99,3.0,3,Yes,No,2020-04-05
12326,Female,62,East,Two Year,Fiber Optic,Electronic Check,54,44.94,2422.99,1.0,0,Yes,No,2024-03-07
12327,Female,55,South,One Year,No Internet,Electronic Check,60,43.13,2638.15,2.0,0,No,No,2020-04-23
12328,Male,46,East,Two Year,Fiber Optic,Electronic Check,47,98.62,4805.13,2.0,2,No,Yes,2020-11-25
12329,Female,22,East,Month-to-Month,Fiber Optic,Electronic Check,12,65.5,767.91,1.0,3,No,Yes,2023-05-25
12330,Male,26,West,Month-to-Month,Fiber Optic,Electronic Check,53,85.97,4559.79,0.0,2,No,No,2025-05-22
12331,Male,65,North,Month-to-Month,Fiber Optic,Mailed Check,33,101.8,3405.14,6.0,0,Yes,No,2021-12-17
12332,Male,19,East,Two Year,No Internet,Mailed Check,28,90.67,2737.14,3.0,1,No,Yes,2020-09-20
12333,Female,18,South,Two Year,Fiber Optic,Electronic Check,3,89.31,271.69,1.0,2,No,No,2020-11-13
12334,Female,57,West,One Year,Fiber Optic,Electronic Check,26,95.82,2381.38,1.0,2,No,No,2024-10-03
12335,Male,68,West,One Year,Fiber Optic,Mailed Check,54,111.43,6101.93,2.0,1,Yes,No,2021-10-02
12336,Male,47,South,One Year,DSL,Credit Card,40,82.36,3462.81,2.0,1,No,No,2022-05-08
12337,Male,28,West,Two Year,DSL,Electronic Check,66,92.89,6481.32,1.0,1,No,No,2020-05-27
12338,Male,45,East,Two Year,Fiber Optic,Credit Card,68,28.42,2025.4,2.0,1,No,No,2025-01-20
12339,Male,61,East,One Year,Fiber Optic,Credit Card,47,84.91,4238.65,1.0,1,Yes,Yes,2024-01-10
12340,Male,29,South,One Year,No Internet,Electronic Check,2,73.39,142.9,1.0,0,No,No,2022-09-01
12341,Female,56,East,Month-to-Month,Fiber Optic,Bank Transfer,42,84.05,3534.38,4.0,0,No,Yes,2023-07-09
12342,Male,43,West,One Year,DSL,Bank Transfer,34,75.08,2666.91,3.0,1,No,No,2020-02-21
12343,Male,30,West,Month-to-Month,Fiber Optic,Electronic Check,21,76.79,1551.81,2.0,1,No,Yes,2020-09-14
12344,Male,25,West,Month-to-Month,Fiber Optic,Mailed Check,44,106.72,4599.2,1.0,2,No,No,2022-10-16
12345,Female,71,East,Two Year,DSL,Credit Card,2,53.61,112.9,2.0,0,Yes,No,2020-09-04
12346,Female,45,West,Month-to-Month,No Internet,Electronic Check,59,66.56,4096.74,4.0,1,No,No,2025-03-27
12347,Female,75,West,Two Year,DSL,Electronic Check,16,103.1,1773.97,3.0,1,Yes,Yes,2020-10-14
12348,Male,47,South,Month-to-Month,Fiber Optic,Electronic Check,20,119.61,2582.04,0.0,0,No,Yes,2023-07-01
12349,Female,26,East,Month-to-Month,Fiber Optic,Credit Card,26,90.94,2266.36,2.0,1,No,Yes,2022-08-04
12350,Male,56,West,Month-to-Month,Fiber Optic,Electronic Check,16,71.08,1210.15,2.0,0,No,No,2024-09-28
12351,Female,48,West,Month-to-Month,DSL,Credit Card,70,31.14,2038.38,2.0,2,No,No,2023-01-20
12352,Female,75,West,Month-to-Month,DSL,Electronic Check,23,68.72,1633.62,4.0,1,Yes,Yes,2021-06-27
12353,Female,38,North,Month-to-Month,Fiber Optic,Bank Transfer,42,99.7,3999.87,3.0,1,No,Yes,2021-10-04
12354,Female,73,East,Month-to-Month,DSL,Bank Transfer,37,53.97,1933.09,5.0,1,Yes,No,2020-01-13
12355,Female,64,East,Month-to-Month,DSL,Credit Card,72,72.15,5565.77,2.0,2,Yes,No,2022-04-17
12356,Male,51,North,Month-to-Month,Fiber Optic,Bank Transfer,6,78.29,451.94,1.0,0,No,No,2024-03-29
12357,Female,72,West,One Year,DSL,Mailed Check,37,28.95,1100.83,2.0,1,Yes,No,2022-04-18
12358,Male,48,West,Month-to-Month,Fiber Optic,Bank Transfer,22,89.93,1876.57,0.0,3,No,Yes,2024-07-21
12359,Female,69,East,One Year,Fiber Optic,Credit Card,6,97.88,549.07,2.0,0,Yes,No,2024-04-16
12360,Male,42,East,One Year,No Internet,Credit Card,32,75.99,2369.16,1.0,1,No,No,2020-10-14
12361,Male,29,East,Month-to-Month,Fiber Optic,Mailed Check,17,127.31,2207.28,1.0,0,No,Yes,2021-03-11
12362,Male,18,East,Two Year,Fiber Optic,Electronic Check,38,73.95,2696.77,3.0,2,No,No,2022-09-16
12363,Male,72,North,One Year,DSL,Electronic Check,17,61.97,1019.81,1.0,2,Yes,No,2025-10-29
12364,Male,39,South,One Year,No Internet,Credit Card,37,126.16,4823.81,0.0,1,No,Yes,2020-09-11
12365,Female,57,East,Month-to-Month,No Internet,Bank Transfer,23,40.78,878.33,3.0,0,No,Yes,2025-02-19
12366,Male,54,West,One Year,DSL,Bank Transfer,49,56.5,2744.98,1.0,1,No,No,2025-07-02
12367,Male,64,East,Two Year,Fiber Optic,Electronic Check,61,91.02,5944.64,3.0,1,Yes,No,2025-01-08
12368,Female,18,West,Month-to-Month,No Internet,Electronic Check,49,100.13,4825.49,5.0,2,No,Yes,2020-06-14
12369,Male,18,East,Month-to-Month,DSL,Mailed Check,61,95.37,5756.32,0.0,0,No,No,2021-04-09
12370,Female,74,South,Month-to-Month,Fiber Optic,Electronic Check,32,61.0,2026.4,1.0,0,Yes,Yes,2020-09-12
12371,Female,59,North,One Year,No Internet,Electronic Check,63,112.69,7416.4,2.0,1,No,No,2021-02-26
12372,Female,71,South,Month-to-Month,Fiber Optic,Credit Card,7,98.6,719.97,4.0,0,Yes,Yes,2020-07-16
12373,Female,59,South,One Year,Fiber Optic,Bank Transfer,22,66.52,1580.02,3.0,3,No,No,2023-05-21
12374,Male,38,West,Month-to-Month,No Internet,Bank Transfer,6,53.62,299.66,2.0,1,No,No,2021-07-10
12375,Female,32,West,Two Year,DSL,Mailed Check,61,68.79,4519.97,5.0,0,No,No,2025-01-11
12376,Male,34,East,Month-to-Month,Fiber Optic,Electronic Check,14,140.81,2113.34,2.0,2,No,No,2025-03-10
12377,Male,39,West,Month-to-Month,Fiber Optic,Credit Card,16,92.31,1560.18,1.0,1,No,No,2023-07-12
12378,Female,55,South,One Year,DSL,Electronic Check,3,125.58,373.97,1.0,1,No,No,2025-05-30
12379,Male,52,East,Month-to-Month,Fiber Optic,Mailed Check,9,108.95,1038.74,3.0,2,No,Yes,2023-09-10
12380,Female,62,South,Month-to-Month,Fiber Optic,Credit Card,47,55.44,2489.29,2.0,4,Yes,Yes,2021-07-08
12381,Female,33,West,Month-to-Month,DSL,Electronic Check,42,107.19,4712.06,3.0,0,No,No,2020-01-07
12382,Female,25,South,One Year,No Internet,Bank Transfer,42,48.4,1930.42,0.0,0,No,No,2024-10-31
12383,Female,64,South,Two Year,DSL,Credit Card,23,51.62,1247.17,3.0,0,Yes,No,2025-09-22
12384,Male,34,North,Two Year,DSL,Credit Card,3,73.89,225.73,1.0,1,No,No,2022-01-04
12385,Male,34,North,Month-to-Month,DSL,Mailed Check,1,71.29,66.7,0.0,1,No,No,2024-05-22
12386,Female,71,West,Month-to-Month,DSL,Electronic Check,67,94.34,6720.58,2.0,1,Yes,Yes,2024-07-15
12387,Male,43,South,One Year,Fiber Optic,Electronic Check,71,99.54,7155.49,2.0,1,No,No,2022-03-22
12388,Female,30,South,One Year,No Internet,Electronic Check,3,69.05,212.33,4.0,0,No,No,2025-06-21
12389,Female,34,South,Month-to-Month,Fiber Optic,Electronic Check,49,129.47,6124.28,3.0,2,No,No,2023-05-13
12390,Female,55,North,Month-to-Month,Fiber Optic,Electronic Check,67,75.14,5333.73,2.0,1,No,Yes,2025-05-16
12391,Male,34,North,Month-to-Month,Fiber Optic,Bank Transfer,55,62.0,3434.66,3.0,3,No,No,2021-05-05
12392,Male,65,South,One Year,DSL,Electronic Check,4,83.58,330.1,1.0,0,Yes,Yes,2020-11-13
12393,Male,31,North,Month-to-Month,Fiber Optic,Mailed Check,31,,2697.77,2.0,1,No,No,2023-04-09
12394,Male,62,South,Two Year,Fiber Optic,Electronic Check,66,88.13,6005.79,2.0,0,Yes,No,2020-08-05
12395,Female,23,West,Month-to-Month,DSL,Electronic Check,64,90.45,5969.45,1.0,1,No,No,2025-01-14
12396,Male,52,East,Month-to-Month,No Internet,Electronic Check,31,67.37,2040.88,5.0,0,No,No,2023-05-01
12397,Male,63,West,Month-to-Month,DSL,Bank Transfer,63,118.47,7326.59,4.0,2,Yes,No,2020-11-28
12398,Male,31,West,Month-to-Month,Fiber Optic,Credit Card,66,93.62,6240.45,1.0,2,No,No,2023-03-22
12399,Female,64,East,Month-to-Month,Fiber Optic,Bank Transfer,31,75.74,2507.38,0.0,0,Yes,No,2025-06-26
12400,Female,25,East,Month-to-Month,DSL,Bank Transfer,47,86.74,4236.87,2.0,0,No,No,2022-12-02
12401,Male,32,North,Month-to-Month,Fiber Optic,Mailed Check,22,84.86,1834.19,1.0,1,No,Yes,2024-07-06
